"PolicyNum","Year","PolicyCountyCode","TypeCity","TypeCounty","TypeMisc","TypeSchool","TypeTown","TypeVillage","AC00","AC05","AC10","AC15","FAlnCovRat","BIlnCovRat","ARlnCovRat","ADDlnCovRat","GClnCovRat","MS1lnCovRat","MS2lnCovRat","PWlnCovRat","SAlnCovRat","ZOOlnCovRat","VPlnCovRat","offset1","Coverage","Premium","Deduct","lnDeduct","Freq","y","yAvg","Claim","Fire5","NoClaimCredit","Coverage1","Coverage2","Coverage3","Deduct1","Deduct2","Deduct3","lnDeduct1","lnDeduct2","lnDeduct3","Premium1","Premium2","Premium3","Freq1","Freq2","Freq3","y1","y2","y3","yAvg1","yAvg2","yAvg3","Claim1","Claim2","Claim3","CoveragePN","CoveragePO","CoverageCN","CoverageCO","CoverageIM","DeductPN","DeductPO","DeductCN","DeductCO","DeductIM","lnDeductPN","lnDeductPO","lnDeductCN","lnDeductCO","lnDeductIM","PremiumPN","PremiumPO","PremiumCN","PremiumCO","PremiumIM","FreqPN","FreqPO","FreqCN","FreqCO","FreqIM","yPN","yPO","yCN","yCO","yIM","yAvgPN","yAvgPO","yAvgCN","yAvgCO","yAvgIM","ClaimPN","ClaimPO","ClaimCN","ClaimCO","ClaimIM","IsACV","IsRC","LAE","IsCNA","IsCOA","IsPNA","IsPOA","IsCNR","IsCOR","IsPNR","IsPOR","CoveragePNA","CoveragePNR","CoveragePOA","CoveragePOR","CoverageCNA","CoverageCNR","CoverageCOA","CoverageCOR","DeductPNA","DeductPNR","DeductPOA","DeductPOR","DeductCNA","DeductCNR","DeductCOA","DeductCOR","lnDeductPNA","lnDeductPNR","lnDeductPOA","lnDeductPOR","lnDeductCNA","lnDeductCNR","lnDeductCOA","lnDeductCOR","PremiumPNA","PremiumPNR","PremiumPOA","PremiumPOR","PremiumCNA","PremiumCNR","PremiumCOA","PremiumCOR","FreqPNA","FreqPNR","FreqPOA","FreqPOR","FreqCNA","FreqCNR","FreqCOA","FreqCOR","yPNA","yPNR","yPOA","yPOR","yCNA","yCNR","yCOA","yCOR","yAvgPNA","yAvgPNR","yAvgPOA","yAvgPOR","yAvgCNA","yAvgCNR","yAvgCOA","yAvgCOR","ClaimPNA","ClaimPNR","ClaimPOA","ClaimPOR","ClaimCNA","ClaimCNR","ClaimCOA","ClaimCOR"
120008,2006,"CAL",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.162518929497775,46.051532,21644,500,6.21460809842219,3,48060.82,16020.2733333333,48060.82,1,0,46.051532,46.051532,46.051532,500,500,500,6.21460809842219,6.21460809842219,6.21460809842219,7368,4605,9671,0,3,0,0,48060.82,0,0,16020.2733333333,0,0,48060.82,0,0.943535,1.091113,0.943535,1.091113,2.754886,50000,50000,25000,25000,500,10.8197782844103,10.8197782844103,10.1266311038503,10.1266311038503,6.21460809842219,1585,2313,6067,8925,6584,3,0,0,1,0,4235.19,0,0,41587,0,1411.73,0,0,41587,0,4235.19,0,0,41587,0,0,1,0,0,0,0,0,1,1,1,1,0,0.943535,0,1.091113,0,0.943535,0,1.091113,0,500,0,500,0,500,0,500,0,6.21460809842219,0,6.21460809842219,0,6.21460809842219,0,6.21460809842219,0,1585,0,2313,0,6067,0,8925,0,3,0,0,0,0,0,1,0,4235.19,0,0,0,0,0,41587,0,1411.73,0,0,0,0,0,41587,0,4235.19,0,0,0,0,0,41587
120008,2007,"CAL",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.118053945770399,0,0,0,-0.162518929497775,49.811334,18928,500,6.21460809842219,1,2250,2250,2250,1,0,49.811334,49.811334,49.811334,500,500,500,6.21460809842219,6.21460809842219,6.21460809842219,5479,3985,9464,1,0,0,2250,0,0,2250,0,0,2250,0,0,0.771702,1.296515,0.771702,1.296515,2.908517,50000,50000,25000,25000,500,10.8197782844103,10.8197782844103,10.1266311038503,10.1266311038503,6.21460809842219,1296,2749,4962,10605,6951,0,0,1,3,0,0,0,12257.12,148418.25,0,0,0,12257.12,49472.75,0,0,0,12257.12,148418.25,0,0,1,0,0,0,0,0,1,1,1,1,0,0.771702,0,1.296515,0,0.771702,0,1.296515,0,500,0,500,0,500,0,500,0,6.21460809842219,0,6.21460809842219,0,6.21460809842219,0,6.21460809842219,0,1296,0,2749,0,4962,0,10605,0,0,0,0,0,1,0,3,0,0,0,0,0,12257.12,0,148418.25,0,0,0,0,0,12257.12,0,49472.75,0,0,0,0,0,12257.12,0,148418.25
120008,2008,"CAL",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.14027080847438,0,0,0,-0.162518929497775,43.43849,17809,500,6.21460809842219,1,713.15,713.15,713.15,1,0,43.43849,43.43849,43.43849,500,500,500,6.21460809842219,6.21460809842219,6.21460809842219,6081,3909,7819,0,0,1,0,0,713.15,0,0,713.15,0,0,713.15,0.827974,1.495953,0.827974,1.495953,2.70041,50000,50000,25000,25000,500,10.8197782844103,10.8197782844103,10.1266311038503,10.1266311038503,6.21460809842219,1391,3171,5324,12237,6454,0,0,2,1,0,0,0,29339.36,1097,0,0,0,14669.68,1097,0,0,0,29339.36,1097,0,0,1,0,0,0,0,0,1,1,1,1,0,0.827974,0,1.495953,0,0.827974,0,1.495953,0,500,0,500,0,500,0,500,0,6.21460809842219,0,6.21460809842219,0,6.21460809842219,0,6.21460809842219,0,1391,0,3171,0,5324,0,12237,0,0,0,0,0,2,0,1,0,0,0,0,0,29339.36,0,1097,0,0,0,0,0,14669.68,0,1097,0,0,0,0,0,29339.36,0,1097
120008,2009,"CAL",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.138986448523762,0,0,0,-0.162518929497775,45.36092,18144,500,6.21460809842219,2,12014.69,6007.345,12014.69,1,0,45.36092,45.36092,45.36092,500,500,500,6.21460809842219,6.21460809842219,6.21460809842219,5897,4082,8165,1,1,0,1762,10252.69,0,1762,10252.69,0,1762,10252.69,0,0.684311,1.891205,0.684311,1.891205,2.700374,50000,50000,25000,25000,500,10.8197782844103,10.8197782844103,10.1266311038503,10.1266311038503,6.21460809842219,1150,4009,4400,15470,6454,1,1,0,1,0,2469.45,3163.32,0,173.92,0,2469.45,3163.32,0,173.92,0,2469.45,3163.32,0,173.92,0,0,1,0,0,0,0,0,1,1,1,1,0,0.684311,0,1.891205,0,0.684311,0,1.891205,0,500,0,500,0,500,0,500,0,6.21460809842219,0,6.21460809842219,0,6.21460809842219,0,6.21460809842219,0,1150,0,4009,0,4400,0,15470,0,1,0,1,0,0,0,1,0,2469.45,0,3163.32,0,0,0,173.92,0,2469.45,0,3163.32,0,0,0,173.92,0,2469.45,0,3163.32,0,0,0,173.92
120008,2010,"CAL",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.141937843100471,0,0,0,-0.162518929497775,47.321724,16090,500,6.21460809842219,1,3469.79,3469.79,3469.79,1,0,47.321724,47.321724,47.321724,500,500,500,6.21460809842219,6.21460809842219,6.21460809842219,5679,3313,7098,1,0,0,3469.79,0,0,3469.79,0,0,3469.79,0,0,1.111073,2.085879,1.111073,2.085879,2.692416,50000,50000,25000,25000,500,10.8197782844103,10.8197782844103,10.1266311038503,10.1266311038503,6.21460809842219,1867,4422,7144,17062,6435,0,1,0,1,0,0,1149.4,0,681.4,0,0,1149.4,0,681.4,0,0,1149.4,0,681.4,0,0,1,0,0,0,0,0,1,1,1,1,0,1.111073,0,2.085879,0,1.111073,0,2.085879,0,500,0,500,0,500,0,500,0,6.21460809842219,0,6.21460809842219,0,6.21460809842219,0,6.21460809842219,0,1867,0,4422,0,7144,0,17062,0,0,0,1,0,0,0,1,0,0,0,1149.4,0,0,0,681.4,0,0,0,1149.4,0,0,0,681.4,0,0,0,1149.4,0,0,0,681.4
120009,2006,"CHI",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440479299556888,0,0,0,0,0,0,66.618639,15988,25000,10.1266311038503,0,0,0,0,1,0,66.618639,66.618639,66.618639,25000,25000,25000,10.1266311038503,10.1266311038503,10.1266311038503,5329,4663,5996,0,0,0,0,0,0,0,0,0,0,0,0,1.576587,6.215043,0,0,9.682845,50000,50000,25000,25000,5000,10.8197782844103,10.8197782844103,10.1266311038503,10.1266311038503,8.51719319141624,1860,9198,0,0,7843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1.576587,0,6.215043,0,0,0,0,0,5000,0,5000,0,0,0,0,0,8.51719319141624,0,8.51719319141624,0,0,0,0,0,1860,0,9198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120009,2007,"CHI",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041911813899499,0,0,0,0,0,0,70.089341,16120,25000,10.1266311038503,0,0,0,0,1,0,70.089341,70.089341,70.089341,25000,25000,25000,10.1266311038503,10.1266311038503,10.1266311038503,6308,4205,5607,0,0,0,0,0,0,0,0,0,0,0,0,0.821105,7.086739,0,0,10.376916,50000,50000,25000,25000,5000,10.8197782844103,10.8197782844103,10.1266311038503,10.1266311038503,8.51719319141624,969,10488,0,0,8405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0.821105,0,7.086739,0,0,0,0,0,5000,0,5000,0,0,0,0,0,8.51719319141624,0,8.51719319141624,0,0,0,0,0,969,0,10488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120009,2008,"CHI",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399047738700245,0,0,0,0,0,0,73.688951,16948,25000,10.1266311038503,0,0,0,0,1,1,73.688951,73.688951,73.688951,25000,25000,25000,10.1266311038503,10.1266311038503,10.1266311038503,6632,4421,5895,0,0,0,0,0,0,0,0,0,0,0,0,0.750379,7.703136,0,0,10.279137,50000,50000,25000,25000,5000,10.8197782844103,10.8197782844103,10.1266311038503,10.1266311038503,8.51719319141624,885,11401,0,0,8326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0.750379,0,7.703136,0,0,0,0,0,5000,0,5000,0,0,0,0,0,8.51719319141624,0,8.51719319141624,0,0,0,0,0,885,0,11401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120009,2009,"CHI",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391084957027892,0,0,0,0,0,0,75.219452,15044,25000,10.1266311038503,1,5474.3,5474.3,5474.3,1,1,75.219452,75.219452,75.219452,25000,25000,25000,10.1266311038503,10.1266311038503,10.1266311038503,6770,3761,4513,0,0,1,0,0,5474.3,0,0,5474.3,0,0,5474.3,1.080599,7.409736,0,0,9.920168,50000,50000,25000,25000,5000,10.8197782844103,10.8197782844103,10.1266311038503,10.1266311038503,8.51719319141624,1275,10966,0,0,8035,0,0,0,0,1,0,0,0,0,17593.88,0,0,0,0,17593.88,0,0,0,0,17593.88,0,1,0,0,0,0,0,0,0,1,1,0,1.080599,0,7.409736,0,0,0,0,0,5000,0,5000,0,0,0,0,0,8.51719319141624,0,8.51719319141624,0,0,0,0,0,1275,0,10966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120009,2010,"CHI",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0406631837336232,0,0,0,0,0,-0.162518929497775,72.286976,15180,25000,10.1266311038503,0,0,0,0,1,0,72.286976,72.286976,72.286976,25000,25000,25000,10.1266311038503,10.1266311038503,10.1266311038503,6506,3614,5060,0,0,0,0,0,0,0,0,0,0,0,0,1.17,8.766227,0,0,10.659633,50000,50000,25000,25000,5000,10.8197782844103,10.8197782844103,10.1266311038503,10.1266311038503,8.51719319141624,1381,12974,0,0,8634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1.17,0,8.766227,0,0,0,0,0,5000,0,5000,0,0,0,0,0,8.51719319141624,0,8.51719319141624,0,0,0,0,0,1381,0,12974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120010,2009,"CLA",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.443151953671627,0,0,0,0,0,0,71.017505,16334,25000,10.1266311038503,4,20110.06,5027.515,20110.06,0,0,71.017505,71.017505,71.017505,25000,25000,25000,10.1266311038503,10.1266311038503,10.1266311038503,3551,4261,8522,1,2,1,126,5129.59,14854.47,126,2564.795,14854.47,126,5129.59,14854.47,0.444427,4.262824,0.444427,4.262824,4.089611,50000,50000,25000,25000,5000,10.8197782844103,10.8197782844103,10.1266311038503,10.1266311038503,8.51719319141624,213,2515,800,9719,3313,8,4,2,2,2,7369.74,32776.1,780.82,1589.8,796.9,921.2175,8194.025,390.41,794.9,398.45,7369.74,32776.1,780.82,1589.8,796.9,0,1,0,0,0,0,0,1,1,1,1,0,0.444427,0,4.262824,0,0.444427,0,4.262824,0,25000,0,25000,0,25000,0,25000,0,10.1266311038503,0,10.1266311038503,0,10.1266311038503,0,10.1266311038503,0,213,0,2515,0,800,0,9719,0,8,0,4,0,2,0,2,0,7369.74,0,32776.1,0,780.82,0,1589.8,0,921.2175,0,8194.025,0,390.41,0,794.9,0,7369.74,0,32776.1,0,780.82,0,1589.8
120010,2010,"CLA",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336080642361416,0,0,0,0,0,0,99.135847,15861,25000,10.1266311038503,1,35000,35000,35000,0,0,99.135847,99.135847,99.135847,25000,25000,25000,10.1266311038503,10.1266311038503,10.1266311038503,5948,3965,5948,1,0,0,35000,0,0,35000,0,0,35000,0,0,0.248332,4.231434,0.248332,4.231434,3.822393,50000,50000,25000,25000,5000,10.8197782844103,10.8197782844103,10.1266311038503,10.1266311038503,8.51719319141624,119,2497,447,9648,3096,15,6,3,0,0,7930.75,3265.75,27563.6,0,0,528.716666666667,544.291666666667,9187.86666666667,0,0,7930.75,3265.75,27563.6,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0.248332,0,4.231434,0,0.248332,0,4.231434,0,25000,0,25000,0,25000,0,25000,0,10.1266311038503,0,10.1266311038503,0,10.1266311038503,0,10.1266311038503,0,119,0,2497,0,447,0,9648,0,15,0,6,0,3,0,0,0,7930.75,0,3265.75,0,27563.6,0,0,0,528.716666666667,0,544.291666666667,0,9187.86666666667,0,0,0,7930.75,0,3265.75,0,27563.6,0,0
120012,2006,"DAN",0,1,0,0,0,0,0,0,0,1,0.0817478182033414,0.696186526428357,0,0,0,0,0,0.0304704640921488,0,0.105969124290617,0.208896224346965,-0.162518929497775,447.277005,196802,500,6.21460809842219,16,55273.39,3454.586875,55273.39,1,0,447.277005,447.277005,447.277005,500,500,500,6.21460809842219,6.21460809842219,6.21460809842219,49200,67092,80510,8,1,7,21173.19,3281.37,30818.83,2646.64875,3281.37,4402.69,21173.19,3281.37,30818.83,6.759521,11.714553,2.83991,1.434916,22.406203,50000,50000,25000,25000,500,10.8197782844103,10.8197782844103,10.1266311038503,10.1266311038503,6.21460809842219,11356,24835,16415,10561,53551,0,1,3,2,1,0,1637.16,33760.06,21117.36,27388.1,0,1637.16,11253.3533333333,10558.68,27388.1,0,1637.16,33760.06,21117.36,27388.1,0,1,0,0,0,0,0,1,1,1,1,0,6.759521,0,11.714553,0,2.83991,0,1.434916,0,500,0,500,0,1000,0,1000,0,6.21460809842219,0,6.21460809842219,0,6.90775527898214,0,6.90775527898214,0,11356,0,24835,0,16415,0,10561,0,0,0,1,0,3,0,2,0,0,0,1637.16,0,33760.06,0,21117.36,0,0,0,1637.16,0,11253.3533333333,0,10558.68,0,0,0,1637.16,0,33760.06,0,21117.36
120012,2007,"DAN",0,1,0,0,0,0,0,0,0,0,0.0766615882704929,0.879090536646122,0,0,0,0,0,0.0298779521108071,0,0.0661549505375761,0.17658878600289,0,478.182819,196055,500,6.21460809842219,12,366403.42,30533.6183333333,366403.42,1,0,478.182819,478.182819,478.182819,500,500,500,6.21460809842219,6.21460809842219,6.21460809842219,62164,57382,76509,4,4,4,32673,36556.92,297173.5,8168.25,9139.23,74293.375,32673,36556.92,297173.5,8.03082,12.849226,3.19594,1.798648,24.600357,50000,50000,25000,25000,500,10.8197782844103,10.8197782844103,10.1266311038503,10.1266311038503,6.21460809842219,13492,27240,18473,13238,58795,3,3,5,4,2,45104.58,8371.25,29859.95,39733.86,24826.85,15034.86,2790.41666666667,5971.99,9933.465,12413.425,45104.58,8371.25,29859.95,39733.86,24826.85,0,1,0,0,0,0,0,1,1,1,1,0,8.03082,0,12.849226,0,3.19594,0,1.798648,0,500,0,500,0,1000,0,1000,0,6.21460809842219,0,6.21460809842219,0,6.90775527898214,0,6.90775527898214,0,13492,0,27240,0,18473,0,13238,0,3,0,3,0,5,0,4,0,45104.58,0,8371.25,0,29859.95,0,39733.86,0,15034.86,0,2790.41666666667,0,5971.99,0,9933.465,0,45104.58,0,8371.25,0,29859.95,0,39733.86
120012,2008,"DAN",0,1,0,0,0,0,0,0,0,0,0.0718649398902438,0.870022905495534,0,0,0,0,0,0.028904719381696,0,0.0625908392722781,0.174860760792253,0,511.339313,214762,500,6.21460809842219,10,47562.49,4756.249,47562.49,1,0,511.339313,511.339313,511.339313,500,500,500,6.21460809842219,6.21460809842219,6.21460809842219,66474,66474,81814,5,1,4,14766.96,9915.42,22880.11,2953.392,9915.42,5720.0275,14766.96,9915.42,22880.11,4.860805,16.706295,2.033334,3.430887,24.231205,50000,50000,25000,25000,500,10.8197782844103,10.8197782844103,10.1266311038503,10.1266311038503,6.21460809842219,8166,35417,11753,25251,57913,1,2,11,7,2,6081.67,238325.42,112512.03,41106.37,6136.08,6081.67,119162.71,10228.3663636364,5872.33857142857,3068.04,6081.67,238325.42,112512.03,41106.37,6136.08,0,1,0,0,0,0,0,1,1,1,1,0,4.860805,0,16.706295,0,2.033334,0,3.430887,0,500,0,500,0,1000,0,1000,0,6.21460809842219,0,6.21460809842219,0,6.90775527898214,0,6.90775527898214,0,8166,0,35417,0,11753,0,25251,0,1,0,2,0,11,0,7,0,6081.67,0,238325.42,0,112512.03,0,41106.37,0,6081.67,0,119162.71,0,10228.3663636364,0,5872.33857142857,0,6081.67,0,238325.42,0,112512.03,0,41106.37
120012,2009,"DAN",0,1,0,0,0,0,0,0,0,0,0.0631647114604037,0.803320691173792,0,0,0,0,0,0.027014363974137,0,0.0671091391347174,0.159583638323021,0,584.335432,222048,500,6.21460809842219,17,158777.17,9339.83352941177,158777.17,1,0,584.335432,584.335432,584.335432,500,500,500,6.21460809842219,6.21460809842219,6.21460809842219,75964,64277,81807,11,4,2,139963.52,12443.26,6370.39,12723.9563636364,3110.815,3185.195,139963.52,12443.26,6370.39,4.537363,19.035157,0.925978,4.572182,29.218043,50000,50000,25000,25000,500,10.8197782844103,10.8197782844103,10.1266311038503,10.1266311038503,6.21460809842219,7623,40355,5352,33651,69831,6,1,14,7,2,19774.72,3524.39,66544.35,32175.55,43734.7,3295.78666666667,3524.39,4753.16785714286,4596.50714285714,21867.35,19774.72,3524.39,66544.35,32175.55,43734.7,0,1,300,0,0,0,0,1,1,1,1,0,4.537363,0,19.035157,0,0.925978,0,4.572182,0,500,0,500,0,1000,0,1000,0,6.21460809842219,0,6.21460809842219,0,6.90775527898214,0,6.90775527898214,0,7623,0,40355,0,5352,0,33651,0,6,0,1,0,14,0,7,0,19774.72,0,3524.39,0,66544.35,0,32175.55,0,3295.78666666667,0,3524.39,0,4753.16785714286,0,4596.50714285714,0,19774.72,0,3524.39,0,66544.35,0,32175.55
120012,2010,"DAN",0,1,0,0,0,0,0,0,0,0,0.064772734911658,0,0,0,0,0,0,0.0282615391849663,0,0.0785026861238146,0.114522233979614,0,569.366096,222052,500,6.21460809842219,16,83934.7,5245.91875,83934.7,1,0,569.366096,569.366096,569.366096,500,500,500,6.21460809842219,6.21460809842219,6.21460809842219,79711,62630,79711,6,4,6,19883.59,24496.67,39554.44,3313.93166666667,6124.1675,6592.40666666667,19883.59,24496.67,39554.44,3.317044,20.007796,0.626015,4.838009,30.918722,50000,50000,25000,25000,500,10.8197782844103,10.8197782844103,10.1266311038503,10.1266311038503,6.21460809842219,5573,42417,3618,35608,73896,12,1,13,9,2,29340.05,2927.53,43261,64142.42,49206.75,2445.00416666667,2927.53,3327.76923076923,7126.93555555556,24603.375,29340.05,2927.53,43261,64142.42,49206.75,0,1,291.48,0,0,0,0,1,1,1,1,0,3.317044,0,20.007796,0,0.626015,0,4.838009,0,500,0,500,0,1000,0,1000,0,6.21460809842219,0,6.21460809842219,0,6.90775527898214,0,6.90775527898214,0,5573,0,42417,0,3618,0,35608,0,12,0,1,0,13,0,9,0,29340.05,0,2927.53,0,43261,0,64142.42,0,2445.00416666667,0,2927.53,0,3327.76923076923,0,7126.93555555556,0,29340.05,0,2927.53,0,43261,0,64142.42
120013,2006,"DOD",0,1,0,0,0,0,0,0,0,0,0,0.942937297226687,0,0,0,0.00547129676720015,0.0140090209288379,0,0,0,0,0,127.590738,63796,500,6.21460809842219,3,20169.21,6723.07,20169.21,0,0,127.590738,127.590738,127.590738,500,500,500,6.21460809842219,6.21460809842219,6.21460809842219,25518,17863,20415,3,0,0,20169.21,0,0,6723.07,0,0,20169.21,0,0,1.255835,5.398116,0,0,8.817912,50000,50000,25000,25000,500,10.8197782844103,10.8197782844103,10.1266311038503,10.1266311038503,6.21460809842219,2110,11444,0,0,21075,3,0,0,0,0,11830.72,0,0,0,0,3943.57333333333,0,0,0,0,11830.72,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1.255835,0,5.398116,0,0,0,0,0,500,0,500,0,0,0,0,0,6.21460809842219,0,6.21460809842219,0,0,0,0,0,2110,0,11444,0,0,0,0,0,3,0,0,0,0,0,0,0,11830.72,0,0,0,0,0,0,0,3943.57333333333,0,0,0,0,0,0,0,11830.72,0,0,0,0,0,0
120013,2007,"DOD",0,1,0,0,0,0,0,0,0,0,0,0.894216386601767,0,0,0,0.00504621214252715,0.0129248816751825,0,0,0,0,0,138.368204,55347,500,6.21460809842219,6,13101.99,2183.665,13101.99,0,0,138.368204,138.368204,138.368204,500,500,500,6.21460809842219,6.21460809842219,6.21460809842219,17988,16604,20755,2,3,1,3695.32,4475.57,4931.1,1847.66,1491.85666666667,4931.1,3695.32,4475.57,4931.1,1.476879,5.873868,0,0,8.222136,50000,50000,25000,25000,500,10.8197782844103,10.8197782844103,10.1266311038503,10.1266311038503,6.21460809842219,2481,12453,0,0,19651,0,2,0,0,0,0,3929.02,0,0,0,0,1964.51,0,0,0,0,3929.02,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1.476879,0,5.873868,0,0,0,0,0,500,0,500,0,0,0,0,0,6.21460809842219,0,6.21460809842219,0,0,0,0,0,2481,0,12453,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3929.02,0,0,0,0,0,0,0,1964.51,0,0,0,0,0,0,0,3929.02,0,0,0,0
120013,2008,"DOD",0,1,0,0,0,0,0,0,0,0,0,0.864711585565084,0,0,0,0.00479859251252794,0.0122930210345545,0,0,0,0,0,145.526388,59665,500,6.21460809842219,4,41266.18,10316.545,41266.18,0,0,145.526388,145.526388,145.526388,500,500,500,6.21460809842219,6.21460809842219,6.21460809842219,24739,16008,18918,1,2,1,5866.08,31939.78,3460.32,5866.08,15969.89,3460.32,5866.08,31939.78,3460.32,1.645174,6.257139,0,0,7.64087,50000,50000,25000,25000,500,10.8197782844103,10.8197782844103,10.1266311038503,10.1266311038503,6.21460809842219,2764,13265,0,0,18262,1,3,0,0,0,3243.9,8410.41,0,0,0,3243.9,2803.47,0,0,0,3243.9,8410.41,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1.645174,0,6.257139,0,0,0,0,0,500,0,500,0,0,0,0,0,6.21460809842219,0,6.21460809842219,0,0,0,0,0,2764,0,13265,0,0,0,0,0,1,0,3,0,0,0,0,0,3243.9,0,8410.41,0,0,0,0,0,3243.9,0,2803.47,0,0,0,0,0,3243.9,0,8410.41,0,0,0,0
120013,2009,"DOD",0,1,0,0,0,0,0,0,0,1,0,0.836872046673036,0,0,0,0.00457149958590815,0.0117133256469586,0,0,0,0,-0.162518929497775,152.772888,62636,500,6.21460809842219,0,0,0,0,0,0,152.772888,152.772888,152.772888,500,500,500,6.21460809842219,6.21460809842219,6.21460809842219,25971,16805,19860,0,0,0,0,0,0,0,0,0,0,0,0,1.910252,6.034302,0,0,8.06892,50000,50000,25000,25000,500,10.8197782844103,10.8197782844103,10.1266311038503,10.1266311038503,6.21460809842219,3209,12793,0,0,19285,1,3,0,0,0,2293.91,4159.22,0,0,0,2293.91,1386.40666666667,0,0,0,2293.91,4159.22,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1.910252,0,6.034302,0,0,0,0,0,500,0,500,0,0,0,0,0,6.21460809842219,0,6.21460809842219,0,0,0,0,0,3209,0,12793,0,0,0,0,0,1,0,3,0,0,0,0,0,2293.91,0,4159.22,0,0,0,0,0,2293.91,0,1386.40666666667,0,0,0,0,0,2293.91,0,4159.22,0,0,0,0
120013,2010,"DOD",0,1,0,0,0,0,0,0,0,1,0,0.798877102931917,0,0,0,0.00427151554587735,0.0109472491105984,0,0,0,0,-0.162518929497775,163.526511,58869,500,6.21460809842219,5,63529.9,12705.98,63529.9,0,0,163.526511,163.526511,163.526511,500,500,500,6.21460809842219,6.21460809842219,6.21460809842219,26164,14717,17988,1,4,0,3600,59929.9,0,3600,14982.475,0,3600,59929.9,0,2.411459,6.001908,0,0,7.459706,50000,50000,25000,25000,500,10.8197782844103,10.8197782844103,10.1266311038503,10.1266311038503,6.21460809842219,4051,12724,0,0,17829,2,4,0,0,0,6488.3,6591.13,0,0,0,3244.15,1647.7825,0,0,0,6488.3,6591.13,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2.411459,0,6.001908,0,0,0,0,0,500,0,500,0,0,0,0,0,6.21460809842219,0,6.21460809842219,0,0,0,0,0,4051,0,12724,0,0,0,0,0,2,0,4,0,0,0,0,0,6488.3,0,6591.13,0,0,0,0,0,3244.15,0,1647.7825,0,0,0,0,0,6488.3,0,6591.13,0,0,0,0
